SKU,Brand_Desc,Product_Category,Date range,Ranking (By net sales),Net Sales,Net Sales Items,Transaction,ATV,ASP,Net Sales Contribution,Net Sales Items Contribution,Brand
1023892,Mega,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2716,257.95,4,3,85.983333,64.4875,0.000058,0.000135,PROP
2457017,Sagami,Family Planning,"Jan 01, 2026 - Jan 31, 2026",2716,257.95,4,2,128.975,64.4875,0.000058,0.000135,PROP
1085254,Rexona,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2716,257.95,4,3,85.983333,64.4875,0.000058,0.000135,PROP
1101676,POCARE,Suncare,"Jan 01, 2026 - Jan 31, 2026",2719,257.94,1,1,257.94,257.94,0.000058,0.000034,PROP
2411262,J&J,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",2720,257.77,2,2,128.885,128.885,0.000058,0.000067,PROP
1083175,MANICARE,Beauty Accs,"Jan 01, 2026 - Jan 31, 2026",2721,257.01,1,1,257.01,257.01,0.000058,0.000034,PROP
2052599,Smooth E,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2721,257.01,1,1,257.01,257.01,0.000058,0.000034,PROP
1084141,KLEAN&KARE,First Aid,"Jan 01, 2026 - Jan 31, 2026",2723,257,5,5,51.4,51.4,0.000058,0.000168,PROP
2735696,PERSKINDOL,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2724,254.21,1,1,254.21,254.21,0.000057,0.000034,PROP
1114563,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2725,252.34,2,2,126.17,126.17,0.000057,0.000067,PROP
1058409,YANHEE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2725,252.34,6,2,126.17,42.056667,0.000057,0.000202,PROP
1083525,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2725,252.34,2,2,126.17,126.17,0.000057,0.000067,PROP
1116950,FILA,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2728,252.33,3,3,84.11,84.11,0.000057,0.000101,PROP
2042828,OREDA,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2729,252.31,45,9,28.034444,5.606889,0.000057,0.001516,PROP
4143256,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2730,251.4,1,1,251.4,251.4,0.000057,0.000034,BOOTS
2300657,J&J,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",2730,251.4,1,1,251.4,251.4,0.000057,0.000034,PROP
1111504,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2730,251.4,1,1,251.4,251.4,0.000057,0.000034,PROP
2694816,BOOTS TRAVEL,Travel Accessor,"Jan 01, 2026 - Jan 31, 2026",2730,251.4,1,1,251.4,251.4,0.000057,0.000034,BOOTS
1114577,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2734,250.75,2,2,125.375,125.375,0.000057,0.000067,PROP
1109460,17.,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2735,250.46,3,3,83.486667,83.486667,0.000057,0.000101,BOOTS
4177614,BOOTS STYLING,Haircare,"Jan 01, 2026 - Jan 31, 2026",2736,248.09,3,3,82.696667,82.696667,0.000056,0.000101,BOOTS
2470234,Medinova,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2737,247.66,1,1,247.66,247.66,0.000056,0.000034,PROP
2541433,Flemex,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2737,247.66,1,1,247.66,247.66,0.000056,0.000034,PROP
2732131,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2737,247.66,1,1,247.66,247.66,0.000056,0.000034,BOOTS
2296935,Flemex,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2740,246.72,4,3,82.24,61.68,0.000056,0.000135,PROP
2726158,DIFFLAM,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2740,246.72,8,6,41.12,30.84,0.000056,0.000269,PROP
1111938,TROS,Mens,"Jan 01, 2026 - Jan 31, 2026",2742,245.35,5,5,49.07,49.07,0.000055,0.000168,PROP
1088159,HAYASHI,Family Planning,"Jan 01, 2026 - Jan 31, 2026",2743,243,4,4,60.75,60.75,0.000055,0.000135,PROP
2246555,MAGESTO,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2743,243,2,2,121.5,121.5,0.000055,0.000067,PROP
1091169,TESTSEALABS,HC Equipment,"Jan 01, 2026 - Jan 31, 2026",2743,243,4,3,81,60.75,0.000055,0.000135,PROP
2663016,Nivea,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,1,1,242.06,242.06,0.000055,0.000034,PROP
1064912,VISTRA,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,2,1,242.06,121.03,0.000055,0.000067,PROP
2709334,VISTRA,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,2,1,242.06,121.03,0.000055,0.000067,PROP
2752671,SRICHAND,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,1,1,242.06,242.06,0.000055,0.000034,PROP
1099597,Jabs,Suncare,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,2,1,242.06,121.03,0.000055,0.000067,PROP
1101025,BROWIT,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,1,1,242.06,242.06,0.000055,0.000034,PROP
2641705,Nivea,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2746,242.06,1,1,242.06,242.06,0.000055,0.000034,PROP
2557305,AMBULANCE,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",2753,241.14,6,6,40.19,40.19,0.000055,0.000202,PROP
1086682,BOOTS INGREDIENTS,Haircare,"Jan 01, 2026 - Jan 31, 2026",2754,241.12,4,3,80.373333,60.28,0.000055,0.000135,BOOTS
1103293,KEUMYON,Haircare,"Jan 01, 2026 - Jan 31, 2026",2754,241.12,3,2,120.56,80.373333,0.000055,0.000101,PROP
2173506,Soap & Glory,Trial Size,"Jan 01, 2026 - Jan 31, 2026",2754,241.12,2,2,120.56,120.56,0.000055,0.000067,BOOTS
1078863,Citra,Suncare,"Jan 01, 2026 - Jan 31, 2026",2754,241.12,2,2,120.56,120.56,0.000055,0.000067,PROP
0073018,VIROGON,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2758,241.11,3,3,80.37,80.37,0.000055,0.000101,PROP
7832192,BOOTS BABY,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",2759,240.61,3,2,120.305,80.203333,0.000054,0.000101,BOOTS
0102027,Dermovate,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2760,238.32,1,1,238.32,238.32,0.000054,0.000034,PROP
1122487,LOLANE,Haircare,"Jan 01, 2026 - Jan 31, 2026",2760,238.32,3,3,79.44,79.44,0.000054,0.000101,PROP
5831490,BOOTS INGREDIENTS,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2762,236.72,2,2,118.36,118.36,0.000054,0.000067,BOOTS
6366503,Inecto,Haircare,"Jan 01, 2026 - Jan 31, 2026",2763,236.16,2,2,118.08,118.08,0.000053,0.000067,3
6366511,Inecto,Haircare,"Jan 01, 2026 - Jan 31, 2026",2763,236.16,2,2,118.08,118.08,0.000053,0.000067,3
2255317,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",2765,235.51,1,1,235.51,235.51,0.000053,0.000034,PROP
0022204,LORANTA,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2765,235.51,3,1,235.51,78.503333,0.000053,0.000101,PROP
1096713,SOS PLUS,First Aid,"Jan 01, 2026 - Jan 31, 2026",2767,235.49,7,5,47.098,33.641429,0.000053,0.000236,PROP
2617197,BIOPHARM,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2768,233.65,14,2,116.825,16.689286,0.000053,0.000472,PROP
0022228,SIAGRAN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,1,1,233.64,233.64,0.000053,0.000034,PROP
1117104,FURANO,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,2,2,116.82,116.82,0.000053,0.000067,PROP
2430194,Cybele,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,1,1,233.64,233.64,0.000053,0.000034,PROP
2692148,PROVAMED,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,2,2,116.82,116.82,0.000053,0.000067,PROP
1075370,NEOTICA,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,2,2,116.82,116.82,0.000053,0.000067,PROP
2123577,Siang Pure Eil,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,12,4,58.41,19.47,0.000053,0.000404,PROP
2609666,DERMAANGEL,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2769,233.64,1,1,233.64,233.64,0.000053,0.000034,PROP
1087907,DOUBLE A,First Aid,"Jan 01, 2026 - Jan 31, 2026",2776,233.63,10,7,33.375714,23.363,0.000053,0.000337,PROP
1854801,BOOTS DERMACARE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2777,233.18,1,1,233.18,233.18,0.000053,0.000034,BOOTS
1123572,AVAFAST,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2778,232.95,3,2,116.475,77.65,0.000053,0.000101,PROP
1068076,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
1086864,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
2559049,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
4177150,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,BOOTS
1086787,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
1068041,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
2685850,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
1086857,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
1077652,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2779,232.71,1,1,232.71,232.71,0.000053,0.000034,PROP
1069896,Mederma,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2788,230.84,1,1,230.84,230.84,0.000052,0.000034,PROP
1086633,BOOTS INGREDIENTS,Haircare,"Jan 01, 2026 - Jan 31, 2026",2788,230.84,4,4,57.71,57.71,0.000052,0.000135,BOOTS
1100108,SUKAYA,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2790,228.96,5,4,57.24,45.792,0.000052,0.000168,PROP
1083616,DIFFLAM,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2791,228.04,4,4,57.01,57.01,0.000052,0.000135,PROP
1117650,BOOTS PERFUME,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2792,227.33,2,2,113.665,113.665,0.000051,0.000067,BOOTS
1051178,Dettol,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2793,227.1,2,2,113.55,113.55,0.000051,0.000067,PROP
1114682,BANOBAGI,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2794,225.87,5,4,56.4675,45.174,0.000051,0.000168,PROP
2323487,Mentholatum,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2795,225.29,4,3,75.096667,56.3225,0.000051,0.000135,PROP
1098253,Arcoxia,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2796,225.23,1,1,225.23,225.23,0.000051,0.000034,PROP
1107808,MYONE,Family Planning,"Jan 01, 2026 - Jan 31, 2026",2797,225.08,6,4,56.27,37.513333,0.000051,0.000202,PROP
2668069,NATEAR,Eyecare,"Jan 01, 2026 - Jan 31, 2026",2798,224.31,3,3,74.77,74.77,0.000051,0.000101,PROP
0122050,MYDA-B,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2799,224.3,3,2,112.15,74.766667,0.000051,0.000101,PROP
1089013,ULTRA MILD,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2799,224.3,3,2,112.15,74.766667,0.000051,0.000101,PROP
2770025,PRIMOLUT,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2799,224.3,1,1,224.3,224.3,0.000051,0.000034,PROP
1070176,METROLEX,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2799,224.3,6,4,56.075,37.383333,0.000051,0.000202,PROP
1062826,Listerine,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2803,223.36,1,1,223.36,223.36,0.00005,0.000034,PROP
1117902,SCHWARZKORF,Haircare,"Jan 01, 2026 - Jan 31, 2026",2803,223.36,1,1,223.36,223.36,0.00005,0.000034,PROP
1062931,3M,First Aid,"Jan 01, 2026 - Jan 31, 2026",2803,223.36,20,11,20.305455,11.168,0.00005,0.000674,PROP
1096251,Listerine,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2803,223.36,1,1,223.36,223.36,0.00005,0.000034,PROP
1118196,MIZUMI,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2807,222.43,4,3,74.143333,55.6075,0.00005,0.000135,PROP
3275663,BOOTS CARIBBEAN COCKTAIL,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2807,222.43,3,2,111.215,74.143333,0.00005,0.000101,BOOTS
1086087,BOOTS SUN,Suncare,"Jan 01, 2026 - Jan 31, 2026",2807,222.43,2,1,222.43,111.215,0.00005,0.000067,BOOTS
1023031,WELCARE,First Aid,"Jan 01, 2026 - Jan 31, 2026",2810,222.42,2,2,111.21,111.21,0.00005,0.000067,PROP
1092156,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2810,222.42,2,2,111.21,111.21,0.00005,0.000067,BOOTS
1114570,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2812,221.49,3,2,110.745,73.83,0.00005,0.000101,PROP
2769264,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2812,221.49,3,3,73.83,73.83,0.00005,0.000101,PROP
1121668,YOKO,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2814,220.56,5,5,44.112,44.112,0.00005,0.000168,PROP
2722780,PROVAMED,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",2815,219.63,1,1,219.63,219.63,0.00005,0.000034,PROP
1102509,AMSEL,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2815,219.63,1,1,219.63,219.63,0.00005,0.000034,PROP
2732166,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2817,218.99,1,1,218.99,218.99,0.00005,0.000034,BOOTS
1079689,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2818,218.49,4,4,54.6225,54.6225,0.000049,0.000135,BOOTS
1092170,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2819,217.56,2,2,108.78,108.78,0.000049,0.000067,BOOTS
2719364,ENSURE,Dietary,"Jan 01, 2026 - Jan 31, 2026",2820,217.29,1,1,217.29,217.29,0.000049,0.000034,PROP
1073396,GOLDEN CUP,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2821,216.81,8,4,54.2025,27.10125,0.000049,0.000269,PROP
1110391,Soap & Glory,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2822,216.5,1,1,216.5,216.5,0.000049,0.000034,BOOTS
1100304,KOOL FEVER,First Aid,"Jan 01, 2026 - Jan 31, 2026",2823,214.96,2,2,107.48,107.48,0.000049,0.000067,PROP
1050807,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2823,214.96,2,2,107.48,107.48,0.000049,0.000067,PROP
2625688,Dettol,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2823,214.96,2,2,107.48,107.48,0.000049,0.000067,PROP
1098603,USU PITA,Family Planning,"Jan 01, 2026 - Jan 31, 2026",2826,214.95,2,1,214.95,107.475,0.000049,0.000067,PROP
1081453,BROWIT,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2827,214.02,1,1,214.02,214.02,0.000048,0.000034,PROP
2600308,BIFESTA,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2827,214.02,1,1,214.02,214.02,0.000048,0.000034,PROP
1081460,BROWIT,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2827,214.02,1,1,214.02,214.02,0.000048,0.000034,PROP
1119680,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2827,214.02,1,1,214.02,214.02,0.000048,0.000034,PROP
2273099,3M,First Aid,"Jan 01, 2026 - Jan 31, 2026",2827,214.02,1,1,214.02,214.02,0.000048,0.000034,PROP
2231026,BOOTS LEMON BRIGHT,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2832,213.77,1,1,213.77,213.77,0.000048,0.000034,BOOTS
1104749,FIVE HORSE,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2833,213.22,2,2,106.61,106.61,0.000048,0.000067,PROP
1104742,FIVE HORSE,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2833,213.22,2,2,106.61,106.61,0.000048,0.000067,PROP
1087690,Kodomo,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",2835,213.1,12,8,26.6375,17.758333,0.000048,0.000404,PROP
1091981,Siang Pure Eil,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2836,212.91,1,1,212.91,212.91,0.000048,0.000034,PROP
1854828,BOOTS DERMACARE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2837,211.99,1,1,211.99,211.99,0.000048,0.000034,BOOTS
2459257,Biore,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2838,211.59,2,1,211.59,105.795,0.000048,0.000067,PROP
1117713,BOOTS CLEANSER,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2839,211.36,3,3,70.453333,70.453333,0.000048,0.000101,BOOTS
0067018,SPAZOL,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2840,211.21,2,1,211.21,105.605,0.000048,0.000067,PROP
0022219,TANZARIL,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2840,211.21,2,1,211.21,105.605,0.000048,0.000067,PROP
5402174,TED BAKER,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2842,210.28,1,1,210.28,210.28,0.000048,0.000034,3
1108683,U E COF,Complementry Me,"Jan 01, 2026 - Jan 31, 2026",2842,210.28,5,1,210.28,42.056,0.000048,0.000168,PROP
2706882,LEEBUAN,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2842,210.28,5,1,210.28,42.056,0.000048,0.000168,PROP
1738062,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2845,209.81,1,1,209.81,209.81,0.000047,0.000034,BOOTS
1739557,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2845,209.81,1,1,209.81,209.81,0.000047,0.000034,BOOTS
4404785,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2845,209.81,1,1,209.81,209.81,0.000047,0.000034,BOOTS
1739565,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2845,209.81,1,1,209.81,209.81,0.000047,0.000034,BOOTS
1739824,No7,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2845,209.81,1,1,209.81,209.81,0.000047,0.000034,BOOTS
0133003,Canesten,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2850,208.41,1,1,208.41,208.41,0.000047,0.000034,PROP
2732042,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2851,208.2,1,1,208.2,208.2,0.000047,0.000034,BOOTS
8458367,BOOTS FIRST AID,First Aid,"Jan 01, 2026 - Jan 31, 2026",2852,207.48,9,6,34.58,23.053333,0.000047,0.000303,BOOTS
1078716,Mega,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2853,205.61,4,1,205.61,51.4025,0.000046,0.000135,PROP
0102063,PREGAINE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2853,205.61,1,1,205.61,205.61,0.000046,0.000034,PROP
0102025,ARISTOCORT,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2855,205.6,2,2,102.8,102.8,0.000046,0.000067,PROP
0102016,ESPERSON,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2855,205.6,4,4,51.4,51.4,0.000046,0.000135,PROP
1090994,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2857,204.67,1,1,204.67,204.67,0.000046,0.000034,PROP
1091008,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2857,204.67,1,1,204.67,204.67,0.000046,0.000034,PROP
1090980,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2857,204.67,1,1,204.67,204.67,0.000046,0.000034,PROP
1089643,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2857,204.67,1,1,204.67,204.67,0.000046,0.000034,PROP
1050779,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2857,204.67,1,1,204.67,204.67,0.000046,0.000034,PROP
1128045,Dove,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2862,203.74,2,2,101.87,101.87,0.000046,0.000067,PROP
2769434,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2862,203.74,2,2,101.87,101.87,0.000046,0.000067,PROP
1094949,Taft,Haircare,"Jan 01, 2026 - Jan 31, 2026",2862,203.74,2,2,101.87,101.87,0.000046,0.000067,PROP
1093990,BOOTS BODY SKINCARE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2862,203.74,2,2,101.87,101.87,0.000046,0.000067,BOOTS
1093997,BOOTS BODY SKINCARE,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",2862,203.74,2,2,101.87,101.87,0.000046,0.000067,BOOTS
1115130,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",2862,203.74,2,1,203.74,101.87,0.000046,0.000067,PROP
1093549,HANUMAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2868,201.87,9,4,50.4675,22.43,0.000046,0.000303,PROP
2370000,Nivea,Mens,"Jan 01, 2026 - Jan 31, 2026",2869,201.36,2,2,100.68,100.68,0.000046,0.000067,PROP
2451299,Panty Soft,Travel Accessor,"Jan 01, 2026 - Jan 31, 2026",2870,200.95,5,5,40.19,40.19,0.000045,0.000168,PROP
1125448,Sensodyne,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2871,200.93,1,1,200.93,200.93,0.000045,0.000034,PROP
2566401,Vitara,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",2871,200.93,2,1,200.93,100.465,0.000045,0.000067,PROP
2767741,KOOL FEVER,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",2871,200.93,5,3,66.976667,40.186,0.000045,0.000168,PROP
1060278,Nivea,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2874,199.27,2,2,99.635,99.635,0.000045,0.000067,PROP
1105372,BOOTS BATH BODY HAIR,Haircare,"Jan 01, 2026 - Jan 31, 2026",2875,199.05,2,2,99.525,99.525,0.000045,0.000067,BOOTS
1094613,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2876,197.65,1,1,197.65,197.65,0.000045,0.000034,BOOTS
0011004,MAGESTO,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2877,196.27,14,6,32.711667,14.019286,0.000044,0.000472,PROP
2043883,DECHAMP,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2878,196.26,21,7,28.037143,9.345714,0.000044,0.000707,PROP
2730589,Mega,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2878,196.26,2,1,196.26,98.13,0.000044,0.000067,PROP
0014003,DUPHALAC,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",2878,196.26,7,3,65.42,28.037143,0.000044,0.000236,PROP
0045009,MYONAL,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2878,196.26,2,2,98.13,98.13,0.000044,0.000067,PROP
2632242,SOLMAX,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2878,196.26,2,1,196.26,98.13,0.000044,0.000067,PROP
1108767,BOW DAENG,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2878,196.26,6,6,32.71,32.71,0.000044,0.000202,PROP
1108774,BOW DAENG,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",2884,196.05,6,6,32.675,32.675,0.000044,0.000202,PROP
1082447,Dettol,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2885,195.63,2,2,97.815,97.815,0.000044,0.000067,PROP
1096174,KIREI,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2886,195.33,1,1,195.33,195.33,0.000044,0.000034,PROP
1068013,Maybelline,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2886,195.33,1,1,195.33,195.33,0.000044,0.000034,PROP
2760682,Pantene,Haircare,"Jan 01, 2026 - Jan 31, 2026",2886,195.33,1,1,195.33,195.33,0.000044,0.000034,PROP
1105561,BOOTS INGREDIENTS,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2889,194.39,2,2,97.195,97.195,0.000044,0.000067,BOOTS
1109404,17.,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",2890,193.47,3,4,48.3675,64.49,0.000044,0.000101,BOOTS
2726654,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",2891,193.46,1,1,193.46,193.46,0.000044,0.000034,PROP
1108487,DR.RAY,DENTAL,"Jan 01, 2026 - Jan 31, 2026",2891,193.46,3,2,96.73,64.486667,0.000044,0.000101,PROP
1109768,BOOTS INGREDIENTS,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2893,192.21,3,2,96.105,64.07,0.000043,0.000101,BOOTS
3451631,BOOTS ADVANCE,Footcare,"Jan 01, 2026 - Jan 31, 2026",2894,191.59,1,1,191.59,191.59,0.000043,0.000034,BOOTS
1073795,PHILOSOFT,Footcare,"Jan 01, 2026 - Jan 31, 2026",2894,191.59,1,1,191.59,191.59,0.000043,0.000034,PROP
1062133,YAMADA,HC Equipment,"Jan 01, 2026 - Jan 31, 2026",2896,189.72,7,1,189.72,27.102857,0.000043,0.000236,PROP
2591457,Lux,Trial Size,"Jan 01, 2026 - Jan 31, 2026",2897,189.7,7,7,27.1,27.1,0.000043,0.000236,PROP
1108753,BOOTS NATURE'S SERIES,Bathcare,"Jan 01, 2026 - Jan 31, 2026",2898,189.16,2,1,189.16,94.58,0.000043,0.000067,BOOTS
2639840,LOLANE,Haircare,"Jan 01, 2026 - Jan 31, 2026",2899,186.92,1,1,186.92,186.92,0.000042,0.000034,PROP
2617383,NANO PREG,Family Planning,"Jan 01, 2026 - Jan 31, 2026",2899,186.92,2,2,93.46,93.46,0.000042,0.000067,PROP
2747147,SOLERA,Suncare,"Jan 01, 2026 - Jan 31, 2026",2899,186.92,1,1,186.92,186.92,0.000042,0.000034,PROP
1024564,ZOBREX,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",2899,186.92,2,1,186.92,93.46,0.000042,0.000067,PROP
1110146,SIMPLE,DEODORANT,"Jan 01, 2026 - Jan 31, 2026",2903,186.46,4,2,93.23,46.615,0.000042,0.000135,PROP
